City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
385,mount isa,-20.7333,139.5,34.87,21,2,5.66,AU,2023-11-14 00:12:48
386,khanty-mansiysk,61.0042,69.0019,-4.94,93,75,4.02,RU,2023-11-14 00:12:48
387,inirida,3.8653,-67.9239,25.39,87,49,0.6,CO,2023-11-14 00:12:48
388,guiberoua,6.2392,-6.1727,22.67,99,36,0.95,CI,2023-11-14 00:12:49
389,sakakah,29.9697,40.2064,21.76,32,41,2.79,SA,2023-11-14 00:12:49
390,chimoio,-19.1164,33.4833,18.23,85,17,1.03,MZ,2023-11-14 00:12:49
391,ukiah,39.1502,-123.2078,19.13,54,0,5.14,US,2023-11-14 00:09:17
392,porto murtinho,-21.6989,-57.8825,29.47,58,75,1.49,BR,2023-11-14 00:12:49
393,paita,-5.0892,-81.1144,20.75,84,12,8.38,PE,2023-11-14 00:12:49
394,smithers,54.7804,-127.1743,1.18,86,75,2.06,CA,2023-11-14 00:12:50
395,dudinka,69.4058,86.1778,-16.32,88,69,4.75,RU,2023-11-14 00:12:50
396,san andres,12.5847,-81.7006,28.01,83,20,1.03,CO,2023-11-14 00:12:50
397,labrador city,52.9463,-66.9114,-9.05,86,100,1.54,CA,2023-11-14 00:12:50
398,sinan,34.8262,126.1086,10.6,64,51,5.57,KR,2023-11-14 00:12:51
399,tadine,-21.55,167.8833,24.04,53,83,7.73,NC,2023-11-14 00:12:51
400,puerto aysen,-45.4,-72.7,3.24,97,100,2.78,CL,2023-11-14 00:12:51
401,al jawf,29.5,38.75,21.25,48,48,4.0,SA,2023-11-14 00:12:51
402,miri,4.4148,114.0089,25.68,88,100,1.96,MY,2023-11-14 00:12:51
403,balsas,-7.5325,-46.0356,28.7,37,0,2.24,BR,2023-11-14 00:12:51
404,kurmuk,10.55,34.2833,24.49,66,4,1.26,SD,2023-11-14 00:12:52
405,ungsang-nodongjagu,42.3578,130.4622,1.28,48,0,2.91,KP,2023-11-14 00:12:52
406,hamilton,39.1834,-84.5333,12.83,47,0,2.06,US,2023-11-14 00:09:49
407,kolonia,50.9333,6.95,12.36,75,40,6.17,DE,2023-11-14 00:12:22
408,al ain city,24.1917,55.7606,22.87,16,93,2.84,AE,2023-11-14 00:12:52
409,yangquan,37.8575,113.5633,2.97,41,14,2.46,CN,2023-11-14 00:12:52
410,yarmouth,41.7057,-70.2286,5.01,82,100,1.34,US,2023-11-14 00:12:53
411,monopoli,40.9559,17.2896,16.34,71,18,1.85,IT,2023-11-14 00:12:53
412,keflavik,64.0049,-22.5624,7.24,65,0,7.72,IS,2023-11-14 00:12:53
413,port pirie,-33.1833,138.0167,23.23,40,91,3.64,AU,2023-11-14 00:12:53
414,dadukou,26.5479,101.7054,13.02,88,0,0.63,CN,2023-11-14 00:12:53
415,camocim,-2.9022,-40.8411,27.01,76,90,5.85,BR,2023-11-14 00:12:53
416,maiduguri,11.8464,13.1603,26.63,24,88,3.23,NG,2023-11-14 00:12:54
417,castillos,-34.1667,-53.8333,15.42,89,100,3.69,UY,2023-11-14 00:12:19
418,boguchany,58.3814,97.4531,1.03,97,100,4.47,RU,2023-11-14 00:12:54
419,la libertad,-2.2333,-80.9,23.52,84,62,4.45,EC,2023-11-14 00:12:54
420,lihue,21.9789,-159.3672,29.58,76,100,6.17,US,2023-11-14 00:12:18
421,malango,-2.9627,119.9001,23.86,67,71,0.21,ID,2023-11-14 00:12:54
422,znamenka,52.4167,41.4311,4.34,93,49,4.54,RU,2023-11-14 00:12:54
423,sakata,38.9167,139.855,9.84,71,100,9.6,JP,2023-11-14 00:12:55
424,pleasanton,37.6624,-121.8747,21.41,58,0,2.57,US,2023-11-14 00:12:22
425,lewistown,40.5992,-77.5714,12.67,70,0,6.17,US,2023-11-14 00:12:04
426,talladega,33.4359,-86.1058,14.98,67,0,0.0,US,2023-11-14 00:12:55
427,sisimiut,66.9395,-53.6735,-8.35,79,100,3.83,GL,2023-11-14 00:12:55
428,kem',64.9555,34.5793,-0.77,95,100,7.32,RU,2023-11-14 00:12:55
429,tabuk,17.4189,121.4443,23.37,93,100,2.69,PH,2023-11-14 00:12:55
430,zhezqazghan,47.7833,67.7667,2.18,84,50,3.66,KZ,2023-11-14 00:12:56
431,levuka,50.1834,-105.4011,1.9,64,93,4.48,CA,2023-11-14 00:12:56
432,pasni,25.2631,63.471,24.38,58,5,2.55,PK,2023-11-14 00:12:56
433,ulety,51.3572,112.4849,-12.66,91,51,1.56,RU,2023-11-14 00:12:56
434,mata-utu,-13.2816,-176.1745,28.91,75,63,4.11,WF,2023-11-14 00:12:56
435,san luis de la loma,17.2706,-100.8939,27.68,80,46,2.68,MX,2023-11-14 00:12:57
436,aldan,58.6031,125.3894,-15.43,92,93,2.65,RU,2023-11-14 00:12:57
437,gorontalo,0.5412,123.0595,28.24,77,95,0.47,ID,2023-11-14 00:12:57
438,sotouboua,8.5667,0.9833,25.37,56,20,0.75,TG,2023-11-14 00:10:23
439,spas-klepiki,55.1347,40.1767,5.52,78,97,5.77,RU,2023-11-14 00:12:57
440,zhangye,38.9342,100.4517,-0.1,38,8,3.87,CN,2023-11-14 00:12:57
441,mahina,-17.5065,-149.489,28.87,79,20,4.63,PF,2023-11-14 00:09:08
442,banda aceh,5.5577,95.3222,26.03,86,100,4.25,ID,2023-11-14 00:05:50
443,panama city beach,30.1766,-85.8055,17.07,80,0,3.6,US,2023-11-14 00:12:58
444,sinabang,2.4803,96.3801,23.76,95,100,0.69,ID,2023-11-14 00:07:58
445,kavaratti,10.5669,72.642,27.35,72,93,1.76,IN,2023-11-14 00:12:58
446,imbituba,-28.24,-48.6703,24.92,97,100,1.87,BR,2023-11-14 00:12:58
447,beatrice,40.2681,-96.747,15.15,26,0,3.09,US,2023-11-14 00:12:58
448,nurota,40.5614,65.6886,7.18,36,6,1.94,UZ,2023-11-14 00:12:58
449,peniche,39.3558,-9.3811,16.36,91,63,3.3,PT,2023-11-14 00:12:59
450,euclides da cunha,-10.5075,-39.0158,23.62,50,23,4.08,BR,2023-11-14 00:12:59
451,prince rupert,54.3161,-130.3201,6.83,78,75,2.57,CA,2023-11-14 00:12:59
452,vila velha,-20.3297,-40.2925,26.97,82,0,5.81,BR,2023-11-14 00:12:59
453,as saffaniyah,27.9708,48.73,22.92,61,1,2.03,SA,2023-11-14 00:12:59
454,serdar,38.9764,56.2757,14.06,40,15,4.02,TM,2023-11-14 00:13:00
455,ago-are,8.5,3.4167,25.29,47,4,1.48,NG,2023-11-14 00:13:00
456,anna regina,7.2644,-58.5077,26.03,86,5,3.51,GY,2023-11-14 00:13:00
457,zhangjiajie,29.1294,110.4783,7.38,84,5,0.34,CN,2023-11-14 00:13:01
458,safaga,26.7292,33.9365,25.84,62,0,4.52,EG,2023-11-14 00:13:02
459,corner brook,48.9667,-57.9484,-4.01,94,39,1.28,CA,2023-11-14 00:13:03
460,liepaja,56.5419,21.0367,3.99,93,100,1.54,LV,2023-11-14 00:13:03
461,tweed heads,-28.1817,153.547,26.65,66,100,3.6,AU,2023-11-14 00:13:03
462,soto la marina,23.7667,-98.2167,19.77,77,100,4.71,MX,2023-11-14 00:13:03
463,chapada dos guimaraes,-15.4606,-55.7497,27.81,42,33,2.25,BR,2023-11-14 00:09:18
464,talakan,50.3167,130.3667,-11.34,87,53,0.62,RU,2023-11-14 00:12:19
465,haiku-pauwela,20.9219,-156.3051,28.43,57,20,11.32,US,2023-11-14 00:13:04
466,dakhla,23.6848,-15.958,21.2,68,65,5.29,EH,2023-11-14 00:11:05
467,kodinsk,58.6881,99.1844,0.8,98,100,3.87,RU,2023-11-14 00:08:58
468,shurugwi,-19.6702,30.0059,15.83,73,38,4.2,ZW,2023-11-14 00:13:05
469,joetsu,37.1483,138.2364,8.39,87,97,4.5,JP,2023-11-14 00:13:05
470,hirara,24.8,125.2833,21.78,65,70,7.43,JP,2023-11-14 00:13:06
471,touros,-5.1989,-35.4608,26.68,79,72,5.23,BR,2023-11-14 00:11:51
472,slyudyanka,51.6594,103.7061,-1.23,85,100,1.51,RU,2023-11-14 00:13:06
473,ajaigarh,24.9,80.2667,17.51,60,80,1.28,IN,2023-11-14 00:13:06
474,port macquarie,-31.4333,152.9167,24.38,63,2,4.9,AU,2023-11-14 00:13:07
475,revda,56.801,59.9303,2.34,96,100,5.18,RU,2023-11-14 00:13:07
476,dainava (kaunas),54.9152,23.9683,4.0,93,100,3.09,LT,2023-11-14 00:13:07
477,souillac,-20.5167,57.5167,22.21,94,75,1.54,MU,2023-11-14 00:13:08
478,znamenskoye,57.1281,73.8282,0.11,91,100,2.34,RU,2023-11-14 00:13:08
479,nioro du rip,13.75,-15.8,27.46,18,82,1.71,SN,2023-11-14 00:13:08
480,nadym,65.5333,72.5167,-17.36,98,59,3.09,RU,2023-11-14 00:13:08
481,konkwesso,10.8469,4.0984,24.17,23,10,1.33,NG,2023-11-14 00:13:09
482,victorica,-36.2151,-65.4359,15.48,42,0,5.63,AR,2023-11-14 00:13:09
483,iowa falls,42.5225,-93.2513,12.67,30,0,2.06,US,2023-11-14 00:13:06
484,tura,25.5198,90.2201,18.05,85,6,1.51,IN,2023-11-14 00:13:09
485,merizo village,13.2658,144.6691,31.31,84,56,8.43,GU,2023-11-14 00:13:09
486,selfoss,63.9331,-20.9971,3.85,69,59,7.6,IS,2023-11-14 00:13:10
487,roma,43.2128,-75.4557,5.96,71,75,3.09,US,2023-11-14 00:13:10
488,penzance,50.1186,-5.5371,13.38,86,84,13.73,GB,2023-11-14 00:13:10
489,aromashevo,56.8602,68.6375,2.52,91,99,5.47,RU,2023-11-14 00:13:10
490,tanumah,27.1,44.1333,22.49,38,6,2.76,SA,2023-11-14 00:13:11
491,tsengel,49.4783,100.8894,-8.83,75,92,1.37,MN,2023-11-14 00:13:11
492,formby,53.5536,-3.0682,12.19,82,45,9.12,GB,2023-11-14 00:13:11
493,saint-leu,-21.15,55.2833,22.75,77,44,2.43,RE,2023-11-14 00:13:11
494,suratgarh,29.3167,73.9,19.07,39,100,2.75,IN,2023-11-14 00:08:15
495,san justo,-30.7891,-60.5919,19.41,87,75,1.79,AR,2023-11-14 00:13:12
496,dhidhdhoo,6.8833,73.1,27.73,74,94,1.29,MV,2023-11-14 00:12:59
497,zhigalovo,54.8097,105.1578,-7.01,97,100,1.33,RU,2023-11-14 00:13:12
498,yanchep,-31.55,115.6833,22.01,62,0,3.49,AU,2023-11-14 00:13:13
499,novodvinsk,64.4165,40.8122,-3.45,91,98,3.12,RU,2023-11-14 00:13:13
500,nadi,-17.8,177.4167,28.64,77,100,3.38,FJ,2023-11-14 00:13:13
501,campo mourao,-24.0456,-52.3831,25.25,73,72,2.54,BR,2023-11-14 00:13:13
502,guadalupe y calvo,26.1,-106.9667,11.35,55,1,0.87,MX,2023-11-14 00:13:14
503,arkhara,49.4212,130.0842,-14.02,92,25,0.45,RU,2023-11-14 00:13:14
504,kingston,17.997,-76.7936,29.53,78,20,7.72,JM,2023-11-14 00:06:12
505,semnan,35.5729,53.3971,13.28,46,98,0.63,IR,2023-11-14 00:13:14
506,homestead meadows north,31.8496,-106.1729,16.06,61,40,3.6,US,2023-11-14 00:13:15
507,gao,16.6362,1.637,23.93,14,0,5.38,ML,2023-11-14 00:13:15
508,mallow,52.1333,-8.6333,11.57,82,75,7.3,IE,2023-11-14 00:13:15
509,vikulovo,56.8167,70.6107,1.25,93,96,4.43,RU,2023-11-14 00:13:16
510,golfito,8.639,-83.166,25.52,94,89,0.4,CR,2023-11-14 00:13:16
511,dongning,44.0622,131.1207,-6.0,80,8,2.02,CN,2023-11-14 00:13:16
512,baiti,13.745,-14.7482,27.24,16,79,2.8,SN,2023-11-14 00:13:16
513,zaozersk,69.4005,32.4476,-12.92,99,95,0.99,RU,2023-11-14 00:13:17
514,tsiombe,-25.3,45.4833,21.88,81,95,2.04,MG,2023-11-14 00:13:17
515,shimoda,34.6667,138.95,15.61,67,90,1.08,JP,2023-11-14 00:13:17
516,callao,-12.0667,-77.15,22.62,77,20,4.63,PE,2023-11-14 00:12:58
517,gamba,-2.65,10.0,25.42,87,44,2.46,GA,2023-11-14 00:13:18
518,chichiriviche,10.9333,-68.2772,27.35,86,96,7.09,VE,2023-11-14 00:13:18
519,kenai,60.5544,-151.2583,1.05,93,0,3.09,US,2023-11-14 00:13:18
520,remire-montjoly,4.9167,-52.2667,26.02,89,0,0.51,GF,2023-11-14 00:13:19
521,kingisepp,59.3733,28.6134,1.88,94,100,1.71,RU,2023-11-14 00:13:19
522,cruzilia,-21.8386,-44.8083,20.85,76,65,2.8,BR,2023-11-14 00:13:19
523,kirakira,-10.4544,161.9205,27.95,76,93,1.14,SB,2023-11-14 00:13:19
524,port isabel,26.0734,-97.2086,18.02,91,100,8.23,US,2023-11-14 00:13:20
525,qamdo,31.1667,97.2333,-6.61,58,3,1.83,CN,2023-11-14 00:13:20
526,kruisfontein,-34.0033,24.7314,11.88,90,65,2.72,ZA,2023-11-14 00:12:58
527,dalandzadgad,43.5708,104.425,-3.47,40,24,1.85,MN,2023-11-14 00:13:20
528,buka,40.8108,69.1986,7.66,39,0,0.95,UZ,2023-11-14 00:13:20
529,ndioum,16.5129,-14.6471,30.29,15,42,3.85,SN,2023-11-14 00:13:21
530,farafangana,-22.8167,47.8333,21.92,92,34,1.92,MG,2023-11-14 00:13:22
531,usogorsk,63.4106,48.6872,-0.74,94,100,3.45,RU,2023-11-14 00:13:22
532,pakuranga,-36.8833,174.9167,18.47,64,20,7.2,NZ,2023-11-14 00:13:22
533,kittila,67.6647,24.8936,-18.92,84,100,0.51,FI,2023-11-14 00:13:24
534,abu jibeha,11.4562,31.2285,29.53,34,29,2.54,SD,2023-11-14 00:13:25
535,greenville,35.6127,-77.3663,8.41,92,0,0.0,US,2023-11-14 00:05:36
536,bandar lampung,-5.4254,105.258,26.3,83,72,0.89,ID,2023-11-14 00:13:25
537,san antonio de pale,-1.4014,5.6325,26.23,81,50,3.88,GQ,2023-11-14 00:13:25
538,gumushacikoy,40.8731,35.2147,13.18,80,93,3.58,TR,2023-11-14 00:13:26
539,veselyy,47.0934,40.7422,7.52,92,100,1.83,RU,2023-11-14 00:13:26
540,hakodate,41.7758,140.7367,4.21,69,31,5.23,JP,2023-11-14 00:13:26
541,raja,8.4596,25.678,25.33,68,42,0.61,SS,2023-11-14 00:13:26
542,ubari,26.5921,12.7805,18.19,49,0,3.52,LY,2023-11-14 00:13:27
543,sao jose da coroa grande,-8.8978,-35.1478,25.44,84,68,3.77,BR,2023-11-14 00:11:28
544,guerrero negro,27.9769,-114.0611,22.46,46,61,4.98,MX,2023-11-14 00:13:27
545,santa ana,33.7456,-117.8678,25.91,43,75,3.09,US,2023-11-14 00:04:40
546,rabigh,22.7986,39.0349,28.99,65,83,3.38,SA,2023-11-14 00:13:28
547,serhetabat,35.2799,62.3438,10.38,51,60,0.49,TM,2023-11-14 00:13:28
548,markovo,57.3206,107.0881,-5.36,95,100,2.68,RU,2023-11-14 00:13:28
549,selkirk,50.1436,-96.8845,4.08,81,100,1.79,CA,2023-11-14 00:13:28
550,puerto baquerizo moreno,-0.9,-89.6,23.68,84,86,5.05,EC,2023-11-14 00:13:28
551,howard springs,-12.497,131.047,29.93,71,65,0.84,AU,2023-11-14 00:13:29
552,nieuw amsterdam,5.8833,-55.0833,28.09,83,19,3.95,SR,2023-11-14 00:13:29
553,gigant,46.5066,41.3419,9.16,82,100,4.55,RU,2023-11-14 00:13:29
554,tidjikja,18.5564,-11.4271,25.53,11,8,5.26,MR,2023-11-14 00:13:30
555,as sulayyil,20.4607,45.5779,20.14,42,40,4.0,SA,2023-11-14 00:13:30
556,verkhotur'ye,58.8627,60.8054,2.34,98,100,3.83,RU,2023-11-14 00:13:30
557,dunedin,-45.8742,170.5036,17.11,60,56,2.24,NZ,2023-11-14 00:12:27
558,pedro leopoldo,-19.6181,-44.0431,26.68,39,55,0.55,BR,2023-11-14 00:13:31
559,georgiyevka,43.0369,74.7114,-2.98,100,0,1.0,KZ,2023-11-14 00:13:31
560,reggane,26.7158,0.1714,22.74,18,3,4.88,DZ,2023-11-14 00:12:02
561,maragogi,-9.0122,-35.2225,25.41,84,59,3.67,BR,2023-11-14 00:13:32
562,uyskoye,54.3775,60.0047,3.95,80,100,7.12,RU,2023-11-14 00:13:32
563,pemangkat,1.1667,108.9667,26.16,86,91,2.75,ID,2023-11-14 00:13:32
564,gebeit,21.0667,36.3167,25.05,69,100,1.81,SD,2023-11-14 00:13:32
565,yaren,-0.5472,166.916,27.83,80,100,12.01,NR,2023-11-14 00:13:33
566,okha,53.5739,142.9478,-4.82,77,94,5.37,RU,2023-11-14 00:13:33
567,hanceville,34.0607,-86.7675,15.28,55,96,1.82,US,2023-11-14 00:13:34
568,maralal,1.0968,36.698,14.9,89,78,1.64,KE,2023-11-14 00:13:34
569,vlasim,49.7063,14.8988,12.65,73,100,8.12,CZ,2023-11-14 00:13:34
570,nikolayevsk-on-amure,53.1406,140.73,-7.41,90,97,2.72,RU,2023-11-14 00:10:13
571,surgut,61.25,73.4167,-9.9,92,75,2.0,RU,2023-11-14 00:13:24
572,kourou,5.1552,-52.6478,26.03,85,41,4.33,GF,2023-11-14 00:13:35
573,turaif,31.6725,38.6637,19.14,34,0,5.14,SA,2023-11-14 00:13:35
574,urengoy,65.9667,78.3667,-19.2,96,6,3.1,RU,2023-11-14 00:13:35
575,mana,5.6592,-53.7767,26.72,85,10,4.55,GF,2023-11-14 00:13:36
576,tame,6.461,-71.73,24.82,83,31,1.78,CO,2023-11-14 00:13:37
577,mhamid,29.82,-5.72,21.69,27,89,1.97,MA,2023-11-14 00:13:37
578,melioratorov,57.2107,65.6077,3.13,100,40,5.0,RU,2023-11-14 00:13:37
